id|uri|siglaTipo|codTipo|numero|ano|ementa|dataApresentacao|uriOrgaoNumerador|statusProposicao|uriAutores|descricaoTipo|ementaDetalhada|keywords|uriPropPrincipal|uriPropAnterior|uriPropPosterior|urlInteiroTeor|urnFinal|texto|justificativa
2318024|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2318024|PL|139|592|2022|Altera a Lei nº 9.656, de 3 de junho de 1998, e a Lei nº 9.961, de 28 de janeiro de 2000, para evidenciar o caráter exemplificativo do Rol de Procedimentos e Eventos em Saúde.|2022-03-16T10:20|https://dadosabertos.camara.leg.br/api/v2/orgaos/4|{'dataHora': '2022-07-15T17:14', 'sequencia': 39, 'siglaOrgao': 'CCP', 'uriOrgao': 'https://dadosabertos.camara.leg.br/api/v2/orgaos/186', 'uriUltimoRelator': None, 'regime': 'Ordinário (Art. 151, III, RICD)', 'descricaoTramitacao': 'Notificação de Apensação', 'codTipoTramitacao': '504', 'descricaoSituacao': 'Aguardando Definição Encaminhamento', 'codSituacao': 932, 'despacho': 'Apensação do PL 2025/2022 a esta proposição.', 'url': None, 'ambito': 'Protocolar', 'apreciacao': 'Proposição Sujeita à Apreciação do Plenário'}|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2318024/autores|Projeto de Lei||Alteração, Lei dos Planos de Saúde, amplitude, cobertura assistêncial, âmbito, saúde complementar, inclusão, transplante de órgão ou tecido, assistência médica de alta complexidade. _Criação, norma geral, Agência Nacional de Saúde Suplementar (ANS), ausência, restrição, cobertura assistencial, decorrência, indicação médica, procedimento, reconhecimento, autoridade competente, produto para saúde, medicamento, regularização, autoridade sanitária, âmbito federal. _Alteração, Lei da ANS, criação, Rol de Procedimentos e Eventos em Saúde. Agência Nacional de Saúde Suplementar (ANS), proibição, restrição, cobertura assistencial, indicação, médico, procedimento, produto para saúde.|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2315175|||https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2148942|||
2318029|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2318029|PL|139|593|2022|Desobriga o uso de máscara facial em transportes públicos ou privados, na forma que especifica.|2022-03-16T11:59||{'dataHora': '2022-03-24T00:00', 'sequencia': 17, 'siglaOrgao': 'CCP', 'uriOrgao': 'https://dadosabertos.camara.leg.br/api/v2/orgaos/186', 'uriUltimoRelator': None, 'regime': 'Prioridade (Art. 151, II, RICD)', 'descricaoTramitacao': 'Publicação de Proposição', 'codTipoTramitacao': '604', 'descricaoSituacao': 'Tramitando em Conjunto', 'codSituacao': 925, 'despacho': 'Encaminhada à publicação. Publicação Inicial em avulso e no DCD de 25/03/2022 PÁG 384.', 'url': None, 'ambito': 'Regimental', 'apreciacao': 'Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II'}|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2318029/autores|Projeto de Lei||Desobrigação, utilização, máscara de proteção, transporte público, transporte privado.|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2263060|||https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2148978|||
2318040|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2318040|PL|139|594|2022|Altera a Lei nº 8.069, de 13 de julho de 1990, que dispõe sobre o Estatuto da Criança e do Adolescente, para dispor sobre a metodologia para realização dos exames de triagem neonatal.|2022-03-16T13:46||{'dataHora': '2022-03-30T00:00', 'sequencia': 16, 'siglaOrgao': 'CCP', 'uriOrgao': 'https://dadosabertos.camara.leg.br/api/v2/orgaos/186', 'uriUltimoRelator': None, 'regime': 'Ordinário (Art. 151, III, RICD)', 'descricaoTramitacao': 'Publicação de Proposição', 'codTipoTramitacao': '604', 'descricaoSituacao': 'Tramitando em Conjunto', 'codSituacao': 925, 'despacho': 'Encaminhada à publicação. Publicação Inicial em avulso e no DCD de 31/03/2022 PAG 507', 'url': None, 'ambito': 'Regimental', 'apreciacao': 'Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II'}|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2318040/autores|Projeto de Lei||Alteração, Estatuto da Criança e do Adolescente (ECA), obrigatoriedade, hospital público, hospital privado, utilização, método, Sequenciamento de Nova Geração (NGS), exame, Triagem neonatal, detecção, doença, recém-nascido.|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2299761|||https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2149058|||
2318041|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2318041|PL|139|595|2022|Institui o Dia Nacional da Cirurgia Digestiva – “Henrique Walter Pinotti”.|2022-03-16T14:01|https://dadosabertos.camara.leg.br/api/v2/orgaos/2014|{'dataHora': '2022-06-08T09:00', 'sequencia': 15, 'siglaOrgao': 'CSAUDE', 'uriOrgao': 'https://dadosabertos.camara.leg.br/api/v2/orgaos/2014', 'uriUltimoRelator': None, 'regime': '.', 'descricaoTramitacao': 'Aprovação de Requerimento', 'codTipoTramitacao': '195', 'descricaoSituacao': 'Devolvida ao Autor', 'codSituacao': 1120, 'despacho': 'Aprovado requerimento n. 101/2022 do Sr. Hiran Gonçalves que institui o Dia Nacional da Cirurgia Digestiva – “Henrique Walter Pinotti”.', 'url': None, 'ambito': 'Regimental', 'apreciacao': 'Indefinida'}|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2318041/autores|Projeto de Lei||Criação, Dia Nacional da Cirurgia Digestiva, homenagem póstuma, médico, Cirurgia do aparelho digestivo, comemoração, junho.||||https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2149060|||
2318044|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2318044|PL|139|596|2022|Modifica o art. 7º, inciso 4, da Lei nº 1.079, de 1950, para prevenir o atentado contra a realização de eleições regulares, transparentes e democráticas.|2022-03-16T14:30|https://dadosabertos.camara.leg.br/api/v2/orgaos/2003|{'dataHora': '2023-01-31T00:00', 'sequencia': 19, 'siglaOrgao': 'CCJC', 'uriOrgao': 'https://dadosabertos.camara.leg.br/api/v2/orgaos/2003', 'uriUltimoRelator': 'https://dadosabertos.camara.leg.br/api/v2/deputados/178922', 'regime': 'Ordinário (Art. 151, III, RICD)', 'descricaoTramitacao': 'Saída de Relator da Comissão - Com Parecer Apresentado', 'codTipoTramitacao': '1255', 'descricaoSituacao': 'Aguardando Designação de Relator', 'codSituacao': 907, 'despacho': '(Fim de Legislatura) O Relator, Dep. Tadeu Alencar, deixou de ser membro da Comissão', 'url': None, 'ambito': 'Regimental', 'apreciacao': 'Proposição Sujeita à Apreciação do Plenário'}|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2318044/autores|Projeto de Lei||Alteração, Lei dos Crimes de Responsabilidade, Crime contra o exercício dos direitos políticos, individuais e sociais, utilização, Poder Executivo, impedimento, eleição, regularidade, transparência, Crime contra o estado democrático de direito.||||https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2149080|||
2318047|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2318047|PL|139|597|2022|Cria o Programa Emergencial de Apoio à Recomposição das Aprendizagens de Alfabetização dos alunos de 2º. a 5º anos cuja aprendizagem foi comprometida pela paralisação das escolas nos anos de 2020 e 2021.|2022-03-16T14:46||{'dataHora': '2022-04-08T16:05', 'sequencia': 16, 'siglaOrgao': 'CE', 'uriOrgao': 'https://dadosabertos.camara.leg.br/api/v2/orgaos/2009', 'uriUltimoRelator': None, 'regime': 'Prioridade (Art. 151, II, RICD)', 'descricaoTramitacao': 'Apensação', 'codTipoTramitacao': '106', 'descricaoSituacao': 'Tramitando em Conjunto', 'codSituacao': 925, 'despacho': 'Apensação desta proposição ao PL 3385/2021.', 'url': None, 'ambito': 'Protocolar', 'apreciacao': 'Proposição Sujeita à Apreciação do Plenário'}|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2318047/autores|Projeto de Lei||Criação, Programa Emergencial de Apoio à Recomposição das Aprendizagens de Alfabetização (PE-ALFA), âmbito, Pacto Nacional pela Alfabetização na Idade Certa (PNAIC), redução, impacto, aprendizagem, aluno, ensino fundamental, paralisação, Trabalho presencial, escola, decorrência, pandemia, coronavírus. _ União, Assistência técnica, Assistência financeira, Estado (ente federado), Município. _ Fonte de recursos, Dotação orçamentária, Governo Federal.|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2317629|||https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2149111|||
2318060|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2318060|PL|139|599|2022|Estabelece contrapartida obrigatória à concessão de bolsas e auxílios do Governo Federal à formação profissional.|2022-03-16T15:49||"{'dataHora': '2023-03-27T18:51', 'sequencia': 16, 'siglaOrgao': 'MESA', 'uriOrgao': 'https://dadosabertos.camara.leg.br/api/v2/orgaos/4', 'uriUltimoRelator': None, 'regime': 'Ordinário (Art. 151, III, RICD)', 'descricaoTramitacao': 'Distribuição', 'codTipoTramitacao': '110', 'descricaoSituacao': 'Aguardando Designação de Relator', 'codSituacao': 907, 'despacho': 'Decisão da Presidência  de 27/03/2023, conforme o seguinte teor: ""Tendo em vista a edição da Resolução da Câmara dos Deputados n. 1/2023 [...], criando a Comissão de Trabalho e a Comissão de Administração e Serviço Público, revejo o despacho de distribuição aposto...""...""para o fim de determinar sua redistribuição à Comissão de Admistração e Serviço Público, em substituição à Comissão de Trabalho, de Administração e Serviço Público, extinta pela mesma Resolução."".', 'url': 'https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2250039', 'ambito': 'Regimental', 'apreciacao': 'Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II'}"|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2318060/autores|Projeto de Lei||Contrapartida, beneficiário, Auxílio financeiro, bolsa de estudo, Educação e formação profissional, concessão, Governo Federal, obrigatoriedade, permanência, País, prestação de serviços, empresa nacional, Estado brasileiro.||||https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2149174|||
2318062|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2318062|PL|139|600|2022|Institui pensão especial às crianças que perderam seus pais em decorrência da Covid-19.|2022-03-16T15:52||{'dataHora': '2023-03-27T15:52', 'sequencia': 18, 'siglaOrgao': 'CPASF', 'uriOrgao': 'https://dadosabertos.camara.leg.br/api/v2/orgaos/539387', 'uriUltimoRelator': None, 'regime': 'Ordinário (Art. 151, III, RICD)', 'descricaoTramitacao': 'Recebimento', 'codTipoTramitacao': '500', 'descricaoSituacao': 'Tramitando em Conjunto', 'codSituacao': 925, 'despacho': 'Recebimento pela CPASF, apensado ao PL-1153/2021', 'url': None, 'ambito': 'Regimental', 'apreciacao': 'Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II'}|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2318062/autores|Projeto de Lei||Concessão, pensão especial, criança, adolescente, órfão, família de baixa renda, falecimento, pais, decorrência, coronovírus, diretrizes.|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2276025|||https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2149179|||
2318065|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2318065|PL|139|601|2022|Altera a Lei nº 13.146, de 06 de julho de 2015 (Estatuto da Pessoa com Deficiência), para determinar que as pessoas com Tremor Essencial (TE) sejam consideradas pessoas com deficiência para doso os fins legais.|2022-03-16T15:55|https://dadosabertos.camara.leg.br/api/v2/orgaos/537480|{'dataHora': '2022-11-23T00:00', 'sequencia': 29, 'siglaOrgao': 'CCP', 'uriOrgao': 'https://dadosabertos.camara.leg.br/api/v2/orgaos/186', 'uriUltimoRelator': 'https://dadosabertos.camara.leg.br/api/v2/deputados/204412', 'regime': 'Ordinário (Art. 151, III, RICD)', 'descricaoTramitacao': 'Publicação de Proposição', 'codTipoTramitacao': '604', 'descricaoSituacao': 'Aguardando Designação de Relator', 'codSituacao': 907, 'despacho': 'Encaminhada à publicação. Parecer da Comissão de Defesa dos Direitos das Pessoas com Deficiência Publicado em avulso e no DCD de 24/11/2022, Letra A.', 'url': None, 'ambito': 'Regimental', 'apreciacao': 'Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II'}|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2318065/autores|Projeto de Lei||Alteração, Estatuto da Pessoa com Deficiência, Consideração, pessoa, Tremor essencial (TE), Pessoa com deficiência.||||https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2149188|||
2318074|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2318074|PL|139|602|2022|Institui-se o sistema de Cadastro Único de Medicamentos Controlados do Governo Federal,|2022-03-16T16:00||{'dataHora': '2023-02-27T14:12', 'sequencia': 16, 'siglaOrgao': 'CCP', 'uriOrgao': 'https://dadosabertos.camara.leg.br/api/v2/orgaos/186', 'uriUltimoRelator': None, 'regime': 'Prioridade (Art. 151, II, RICD)', 'descricaoTramitacao': 'Apensação', 'codTipoTramitacao': '106', 'descricaoSituacao': 'Tramitando em Conjunto', 'codSituacao': 925, 'despacho': 'Apensação desta proposição ao PL 10259/2018.', 'url': None, 'ambito': 'Protocolar', 'apreciacao': 'Proposição Sujeita à Apreciação do Plenário'}|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2318074/autores|Projeto de Lei||Criação, Cadastro Único de Medicamentos Controlados (Cadúnico dos Controlados), aquisição, manutenção, Governo Federal, uso obrigatório, Ente federado, diretrizes.|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2175537|||https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2149221|||
