id|uri|siglaTipo|codTipo|numero|ano|ementa|dataApresentacao|uriOrgaoNumerador|statusProposicao|uriAutores|descricaoTipo|ementaDetalhada|keywords|uriPropPrincipal|uriPropAnterior|uriPropPosterior|urlInteiroTeor|urnFinal|texto|justificativa
2314408|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314408|PL|139|226|2022|Altera a Lei nº 9.394, de 20 de dezembro de 1996, para adequar a terminologia referente a pessoas com transtorno do espectro autista.|2022-02-10T18:51|https://dadosabertos.camara.leg.br/api/v2/orgaos/2009|{'dataHora': '2023-03-27T00:00', 'sequencia': 24, 'siglaOrgao': 'CE', 'uriOrgao': 'https://dadosabertos.camara.leg.br/api/v2/orgaos/2009', 'uriUltimoRelator': 'https://dadosabertos.camara.leg.br/api/v2/deputados/178929', 'regime': 'Prioridade (Art. 151, II, RICD)', 'descricaoTramitacao': 'Abertura de Prazo', 'codTipoTramitacao': '350', 'descricaoSituacao': 'Aguardando Parecer', 'codSituacao': 915, 'despacho': 'Reabertura do Prazo para Emendas ao Projeto - Art. 166 do RICD (5 sessões a partir de 28/03/2023)', 'url': None, 'ambito': 'Regimental', 'apreciacao': 'Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II'}|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314408/autores|Projeto de Lei||Alteração, Lei de Diretrizes e Bases da Educação Nacional (1996), adequação, terminologia, pessoa com transtorno do espectro autista. _Pessoa com transtorno do espectro autista, substituição, nomenclatura, Transtorno Global do Desenvolvimento (TGD), educação especial, pessoa com deficiência, autismo.||||https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2134596|||
2314425|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314425|PL|139|227|2022|Institui o “Dia Nacional da Imigração Coreana no Brasil”.|2022-02-11T11:17||{'dataHora': '2022-02-24T00:00', 'sequencia': 13, 'siglaOrgao': 'CCP', 'uriOrgao': 'https://dadosabertos.camara.leg.br/api/v2/orgaos/186', 'uriUltimoRelator': None, 'regime': '.', 'descricaoTramitacao': 'Publicação de Proposição', 'codTipoTramitacao': '604', 'descricaoSituacao': 'Devolvida ao Autor', 'codSituacao': 1120, 'despacho': 'Encaminhada à publicação. Publicação Inicial no DCD de 25/02/2022 PAG 580', 'url': None, 'ambito': 'Regimental', 'apreciacao': 'Indefinida'}|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314425/autores|Projeto de Lei||Criação, Dia Nacional da Imigração Coreana, comemoração, fevereiro.||||https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2134705|||
2314433|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314433|PL|139|230|2022|Dispõe sobre incentivos à inovação e à pesquisa científica e tecnológica no setor de saúde, com vistas à sua capacitação produtiva e tecnológica e dá outras providências.|2022-02-11T16:47||{'dataHora': '2022-04-27T07:28', 'sequencia': 16, 'siglaOrgao': 'CCTI', 'uriOrgao': 'https://dadosabertos.camara.leg.br/api/v2/orgaos/2002', 'uriUltimoRelator': None, 'regime': 'Ordinário (Art. 151, III, RICD)', 'descricaoTramitacao': 'Apensação', 'codTipoTramitacao': '106', 'descricaoSituacao': 'Tramitando em Conjunto', 'codSituacao': 925, 'despacho': 'Apensação desta proposição ao PL 4060/2020.', 'url': None, 'ambito': 'Protocolar', 'apreciacao': 'Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II'}|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314433/autores|Projeto de Lei|Altera as Leis nº 11.540 de 2007; 12.351 de 2010; 13.800 de 2019; 11.196 de 2005 e 11.540 de 2007.|"Diretrizes, incentivo, Inovação, Pesquisa científica, Pesquisa tecnológica, serviços de saúde, Sistema Único de Saúde (SUS). 
_ Alteração, Lei Federal, recursos, Fundo Nacional de Desenvolvimento Científico e Tecnológico (FNDCT), financiamento, Vigilância sanitária, Vigilância epidemiológica, implementação, pesquisa científica, pesquisa tecnológica, saúde, Sistema Único de Saúde (SUS). 
_ Alteração, Lei do Pré-Sal, aplicação, percentual, Fundo Social (FS), Projeto (administração), Instituição Científica, Tecnológica e de Inovação (ICT), pesquisa científica, pesquisa tecnológica, aprovação, Conselho Nacional de Desenvolvimento Científico e Tecnológico (CNPq), enfrentamento, Crise sanitária, epidemia. 
_ Alteração, Lei Federal, dedução, Imposto de Renda das Pessoas Jurídicas (IRPJ), Imposto sobre a Renda da Pessoa Física (IRPF), pessoa jurídica, pessoa física, doação, Organização, gestão, Fundo patrimonial, apoio, Instituição de ensino superior pública, Instituição Científica, Tecnológica e de Inovação (ICT).
_ Alteração, Lei do Bem, Pessoa jurídica, exclusão, totalidade, lucro líquido, lucro real, base de cálculo, Contribuição Social sobre o Lucro Líquido (CSLL), investimento, pesquisa tecnológica, saúde. 
_ Alteração, Lei Federal, prazo, destinação, Subvenção, Fundo Nacional de Desenvolvimento Científico e Tecnológico (FNDCT), Projeto (administração) , inovação, enfrentamento, crise sanitária, epidemia, Sistema Único de Saúde (SUS), desenvolvimento, Equipamento médico-hospitalar, insumo, medicamento, vacina."|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2259294|||https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2134730|||
2314436|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314436|PL|139|231|2022|Dispõe sobre a antecipação da gratificação natalina devida aos aposentados, tanto aos segurados e aos dependentes da Previdência Social, assim como os servidores públicos aposentados da União, Estados, Municípios e Distrito Federal, em seus regimes próprios.|2022-02-11T17:25||{'dataHora': '2022-03-10T20:58', 'sequencia': 17, 'siglaOrgao': 'CTRAB', 'uriOrgao': 'https://dadosabertos.camara.leg.br/api/v2/orgaos/2015', 'uriUltimoRelator': None, 'regime': 'Ordinário (Art. 151, III, RICD)', 'descricaoTramitacao': 'Apensação', 'codTipoTramitacao': '106', 'descricaoSituacao': 'Tramitando em Conjunto', 'codSituacao': 925, 'despacho': 'Apensação desta proposição ao PL 5337/2019.', 'url': None, 'ambito': 'Protocolar', 'apreciacao': 'Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II'}|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314436/autores|Projeto de Lei|Altera o Decreto nº 10.854 de 2021 e a Lei nº 8.112 de 1990.|"Critério, parcelamento, Gratificação natalina, aposentado, Segurado (previdência social), Servidor público.
_ Alteração, Decreto, critério, empregador, parcelamento, Gratificação natalina, empregado.
_ Alteração, Regime Jurídico Único dos Servidores Públicos Civis da União, parcelamento, gratificação natalina, servidor público civil, aposentado."|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2223429|||https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2134805|||
2314490|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314490|PL|139|236|2022|Altera a Lei nº 8.935, de 18 de novembro de 1994, para dispor sobre a designação de titulares de serviços notariais e de registro na hipótese de extinção da delegação.|2022-02-14T11:16||"{'dataHora': '2023-03-27T11:56', 'sequencia': 16, 'siglaOrgao': 'MESA', 'uriOrgao': 'https://dadosabertos.camara.leg.br/api/v2/orgaos/4', 'uriUltimoRelator': None, 'regime': 'Ordinário (Art. 151, III, RICD)', 'descricaoTramitacao': 'Distribuição', 'codTipoTramitacao': '110', 'descricaoSituacao': 'Aguardando Designação de Relator', 'codSituacao': 907, 'despacho': 'Decisão da Presidência  de 27/03/2023, conforme o seguinte teor: ""Tendo em vista a edição da Resolução da Câmara dos Deputados n. 1/2023 [...], criando a Comissão de Trabalho e a Comissão de Administração e Serviço Público, revejo o despacho de distribuição aposto...""...""para o fim de determinar sua redistribuição à Comissão de Admistração e Serviço Público, em substituição à Comissão de Trabalho, de Administração e Serviço Público, extinta pela mesma Resolução."".', 'url': 'https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2250039', 'ambito': 'Regimental', 'apreciacao': 'Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II'}"|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314490/autores|Projeto de Lei||Alteração, Lei dos Cartórios, fixação, prazo, notário, Oficial de Registro, titularidade, Serviços notariais e de registro, hipótese, extinção, delegação.||||https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2134971|||
2314498|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314498|PL|139|239|2022|Esta Lei disciplina a propaganda e venda de alimentos com altos teores de açúcar e alimentos ultraprocessados|2022-02-14T13:46|https://dadosabertos.camara.leg.br/api/v2/orgaos/2002|{'dataHora': '2023-03-31T00:00', 'sequencia': 29, 'siglaOrgao': 'CCOM', 'uriOrgao': 'https://dadosabertos.camara.leg.br/api/v2/orgaos/539385', 'uriUltimoRelator': 'https://dadosabertos.camara.leg.br/api/v2/deputados/178992', 'regime': 'Ordinário (Art. 151, III, RICD)', 'descricaoTramitacao': 'Abertura de Prazo', 'codTipoTramitacao': '350', 'descricaoSituacao': 'Aguardando Parecer', 'codSituacao': 915, 'despacho': 'Prazo para Emendas ao Projeto (5 sessões a partir de 03/04/2023)', 'url': None, 'ambito': 'Regimental', 'apreciacao': 'Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II'}|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314498/autores|Projeto de Lei||Disciplinamento, Propaganda comercial, alimento, alto teor, açúcar, Alimento ultraprocessado.||||https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2135000|||
2314500|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314500|PL|139|240|2022|Dispõe sobre a discriminação à criança e ao adolescente com deficiência ou qualquer doença crônica nos estabelecimentos de ensino, creches, órgãos públicos e locais públicos, bem como em qualquer lugar público ou privado.|2022-02-14T14:28||{'dataHora': '2022-06-01T16:38', 'sequencia': 17, 'siglaOrgao': 'CE', 'uriOrgao': 'https://dadosabertos.camara.leg.br/api/v2/orgaos/2009', 'uriUltimoRelator': None, 'regime': 'Ordinário (Art. 151, III, RICD)', 'descricaoTramitacao': 'Recebimento', 'codTipoTramitacao': '500', 'descricaoSituacao': 'Tramitando em Conjunto', 'codSituacao': 925, 'despacho': 'Recebimento pela CE, apensado ao PL-5352/2019', 'url': None, 'ambito': 'Regimental', 'apreciacao': 'Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II'}|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314500/autores|Projeto de Lei||Proibição, discriminação, criança, adolescente, pessoa com deficiência, Doença crônica, escola, local público, local privado.|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2223608|||https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2135006|||
2314501|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314501|PL|139|241|2022|Torna obrigatória a acessibilidade de deficientes auditivos em exibições de filmes nacionais e estrangeiros, bem como peças de teatro e espetáculos, na forma que se especifica.|2022-02-14T14:28||{'dataHora': '2022-07-06T15:59', 'sequencia': 16, 'siglaOrgao': 'CCP', 'uriOrgao': 'https://dadosabertos.camara.leg.br/api/v2/orgaos/186', 'uriUltimoRelator': None, 'regime': 'Prioridade (Art. 151, II, RICD)', 'descricaoTramitacao': 'Notificação de Apensação', 'codTipoTramitacao': '504', 'descricaoSituacao': 'Tramitando em Conjunto', 'codSituacao': 925, 'despacho': 'Apensação do PL 1839/2022 a esta proposição.', 'url': None, 'ambito': 'Protocolar', 'apreciacao': 'Proposição Sujeita à Apreciação do Plenário'}|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314501/autores|Projeto de Lei||Acessibilidade, Deficiente auditivo, sala de cinema, teatro, disponibilização,  subtitulação, contratação, Intérprete de língua de sinais, Língua Brasileira de Sinais (LIBRAS).|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2192499|||https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2135008|||
2314502|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314502|PL|139|242|2022|Institui o Programa Funcional para crianças e adolescentes especiais e dá outras providências.|2022-02-14T14:28|https://dadosabertos.camara.leg.br/api/v2/orgaos/537480|{'dataHora': '2023-01-31T00:00', 'sequencia': 22, 'siglaOrgao': 'CPD', 'uriOrgao': 'https://dadosabertos.camara.leg.br/api/v2/orgaos/537480', 'uriUltimoRelator': 'https://dadosabertos.camara.leg.br/api/v2/deputados/178929', 'regime': 'Ordinário (Art. 151, III, RICD)', 'descricaoTramitacao': 'Saída de Relator da Comissão - Sem Parecer Apresentado', 'codTipoTramitacao': '1250', 'descricaoSituacao': 'Aguardando Designação de Relator', 'codSituacao': 907, 'despacho': '(Fim de Legislatura) O Relator, Dep. Diego Garcia, deixou de ser membro da Comissão', 'url': None, 'ambito': 'Regimental', 'apreciacao': 'Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II'}|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314502/autores|Projeto de Lei||Criação, Programa Atividade Funcional, criança com deficiência, adolescente com deficiência, qualidade de vida, atividade física, aplicação, profissional de Educação Física.||||https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2135010|||
2314503|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314503|PL|139|243|2022|"Institui e inclui no Calendário
Oficial Nacional o Dia da
Conscientização do Autismo e
determina o mês de Abril como mês
azul de conscientização deste
Transtorno."|2022-02-14T14:28||{'dataHora': '2022-02-25T00:00', 'sequencia': 18, 'siglaOrgao': 'CCJC', 'uriOrgao': 'https://dadosabertos.camara.leg.br/api/v2/orgaos/2003', 'uriUltimoRelator': None, 'regime': 'Prioridade (Art. 151, II, RICD)', 'descricaoTramitacao': 'Designação de Relator', 'codTipoTramitacao': '320', 'descricaoSituacao': 'Tramitando em Conjunto', 'codSituacao': 925, 'despacho': 'Designado Relator, Dep. Delegado Pablo (PSL-AM)', 'url': None, 'ambito': 'Protocolar', 'apreciacao': 'Proposição Sujeita à Apreciação do Plenário'}|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314503/autores|Projeto de Lei||Criação, Dia Municipal da Conscientização do Autismo, inclusão, Calendário Oficial de Datas e Eventos Brasileiro, comemoração, abril. _Criação, Abril Azul (Campanha de Conscientização do Transtorno do Espectro do Autismo - TEA), conscientização, pessoa com transtorno do espectro autista.|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2262108|||https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2135016|||
