id|uri|siglaTipo|codTipo|numero|ano|ementa|dataApresentacao|uriOrgaoNumerador|statusProposicao|uriAutores|descricaoTipo|ementaDetalhada|keywords|uriPropPrincipal|uriPropAnterior|uriPropPosterior|urlInteiroTeor|urnFinal|texto|justificativa
2331958|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2331958|PL|139|1945|2022|Reconhece a Festa de São Vito, realizada no Município de São Paulo, Estado de São Paulo, como manifestação da cultura nacional|2022-07-07T18:28|https://dadosabertos.camara.leg.br/api/v2/orgaos/536996|{'dataHora': '2023-01-31T00:00', 'sequencia': 18, 'siglaOrgao': 'CCULT', 'uriOrgao': 'https://dadosabertos.camara.leg.br/api/v2/orgaos/536996', 'uriUltimoRelator': 'https://dadosabertos.camara.leg.br/api/v2/deputados/204503', 'regime': 'Ordinário (Art. 151, III, RICD)', 'descricaoTramitacao': 'Saída de Relator da Comissão - Sem Parecer Apresentado', 'codTipoTramitacao': '1250', 'descricaoSituacao': 'Aguardando Designação de Relator', 'codSituacao': 907, 'despacho': '(Fim de Legislatura) O Relator, Dep. Alexandre Padilha, deixou de ser membro da Comissão', 'url': None, 'ambito': 'Regimental', 'apreciacao': 'Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II'}|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2331958/autores|Projeto de Lei||Reconhecimento, Festa de São Vito, São Paulo (SP), manifestação cultural, cultura nacional, São Paulo (Estado).||||https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2196457|||
2331960|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2331960|PL|139|1946|2022|Insere no Calendário Nacional de Eventos, do Ministério do Turismo, a tradicional Festa do Divino Espírito Santo, do Município de Guaratuba, Estado do Paraná.|2022-07-07T18:44|https://dadosabertos.camara.leg.br/api/v2/orgaos/6066|{'dataHora': '2023-01-31T00:00', 'sequencia': 18, 'siglaOrgao': 'CTUR', 'uriOrgao': 'https://dadosabertos.camara.leg.br/api/v2/orgaos/6066', 'uriUltimoRelator': 'https://dadosabertos.camara.leg.br/api/v2/deputados/204366', 'regime': 'Ordinário (Art. 151, III, RICD)', 'descricaoTramitacao': 'Saída de Relator da Comissão - Sem Parecer Apresentado', 'codTipoTramitacao': '1250', 'descricaoSituacao': 'Aguardando Designação de Relator', 'codSituacao': 907, 'despacho': '(Fim de Legislatura) O Relator, Dep. Rodrigo Coelho, deixou de ser membro da Comissão', 'url': None, 'ambito': 'Regimental', 'apreciacao': 'Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II'}|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2331960/autores|Projeto de Lei||Calendário Nacional de Eventos, inclusão, Festa do Divino Espírito Santo, Guaratuba (PR), Paraná, evento turístico, festa religiosa.||||https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2196460|||
2331961|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2331961|PL|139|1947|2022|Insere no Calendário Nacional de Eventos, do Ministério do Turismo, a tradicional Festa Beneficente da Tainha, do município de Guaratuba, Estado do Paraná.|2022-07-07T18:48|https://dadosabertos.camara.leg.br/api/v2/orgaos/6066|{'dataHora': '2023-01-31T00:00', 'sequencia': 18, 'siglaOrgao': 'CTUR', 'uriOrgao': 'https://dadosabertos.camara.leg.br/api/v2/orgaos/6066', 'uriUltimoRelator': 'https://dadosabertos.camara.leg.br/api/v2/deputados/204362', 'regime': 'Ordinário (Art. 151, III, RICD)', 'descricaoTramitacao': 'Saída de Relator da Comissão - Sem Parecer Apresentado', 'codTipoTramitacao': '1250', 'descricaoSituacao': 'Aguardando Designação de Relator', 'codSituacao': 907, 'despacho': '(Fim de Legislatura) O Relator, Dep. Ricardo Guidi, deixou de ser membro da Comissão', 'url': None, 'ambito': 'Regimental', 'apreciacao': 'Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II'}|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2331961/autores|Projeto de Lei||Calendário Nacional de Eventos, inclusão, Festa Beneficente da Tainha, Guaratuba (PR), Paraná, evento turístico, evento beneficente.||||https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2196461|||
2331962|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2331962|PL|139|1948|2022|Altera o art. 323 do Decreto-Lei nº 3.689, de 03 de outubro de 1941 – Código de Processo Penal, para tornar inafiançáveis os crimes de peculato, concussão e corrupção passiva e ativa.|2022-07-07T18:52||{'dataHora': '2022-08-12T00:00', 'sequencia': 16, 'siglaOrgao': 'CCP', 'uriOrgao': 'https://dadosabertos.camara.leg.br/api/v2/orgaos/186', 'uriUltimoRelator': None, 'regime': 'Especial', 'descricaoTramitacao': 'Publicação de Proposição', 'codTipoTramitacao': '604', 'descricaoSituacao': 'Tramitando em Conjunto', 'codSituacao': 925, 'despacho': 'Encaminhada à publicação. Publicação Inicial em avulso e no DCD de 13/08/2022.', 'url': None, 'ambito': 'Regimental', 'apreciacao': 'Proposição Sujeita à Apreciação do Plenário'}|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2331962/autores|Projeto de Lei||Alteração, Código de Processo Penal, crime inafiançável, peculato, concussão, corrupção passiva, corrupção ativa, crime contra a administração pública.|https://dadosabertos.camara.leg.br/api/v2/proposicoes/355774|||https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2196462|||
2331964|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2331964|PL|139|1949|2022|Insere no Calendário Nacional de Eventos, do Ministério do Turismo, o Festival de Gastronomia Caiçara, do município de Pontal do Paraná, Estado do Paraná.|2022-07-07T18:54|https://dadosabertos.camara.leg.br/api/v2/orgaos/6066|{'dataHora': '2023-01-31T00:00', 'sequencia': 18, 'siglaOrgao': 'CTUR', 'uriOrgao': 'https://dadosabertos.camara.leg.br/api/v2/orgaos/6066', 'uriUltimoRelator': 'https://dadosabertos.camara.leg.br/api/v2/deputados/204361', 'regime': 'Ordinário (Art. 151, III, RICD)', 'descricaoTramitacao': 'Saída de Relator da Comissão - Sem Parecer Apresentado', 'codTipoTramitacao': '1250', 'descricaoSituacao': 'Aguardando Designação de Relator', 'codSituacao': 907, 'despacho': '(Fim de Legislatura) O Relator, Dep. Carlos Chiodini, deixou de ser membro da Comissão', 'url': None, 'ambito': 'Regimental', 'apreciacao': 'Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II'}|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2331964/autores|Projeto de Lei||Calendário Nacional de Eventos, inclusão, Festival de Gastronomia Caiçara, Pontal do Paraná (PR), Paraná, evento turístico, gastronomia tradicional.||||https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2196472|||
2331967|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2331967|PL|139|1950|2022|Insere no Calendário Nacional de Eventos, do Ministério do Turismo, a tradicional Festa do Frango, da Polenta e do Vinho de Santa Felicidade, da cidade de Curitiba, Estado do Paraná.|2022-07-07T18:58|https://dadosabertos.camara.leg.br/api/v2/orgaos/6066|{'dataHora': '2023-01-31T00:00', 'sequencia': 18, 'siglaOrgao': 'CTUR', 'uriOrgao': 'https://dadosabertos.camara.leg.br/api/v2/orgaos/6066', 'uriUltimoRelator': 'https://dadosabertos.camara.leg.br/api/v2/deputados/204366', 'regime': 'Ordinário (Art. 151, III, RICD)', 'descricaoTramitacao': 'Saída de Relator da Comissão - Sem Parecer Apresentado', 'codTipoTramitacao': '1250', 'descricaoSituacao': 'Aguardando Designação de Relator', 'codSituacao': 907, 'despacho': '(Fim de Legislatura) O Relator, Dep. Rodrigo Coelho, deixou de ser membro da Comissão', 'url': None, 'ambito': 'Regimental', 'apreciacao': 'Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II'}|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2331967/autores|Projeto de Lei||Calendário Nacional de Eventos, inclusão, Festa do Frango, da Polenta e do Vinho de Santa Felicidade, Curitiba (PR), Paraná, evento turístico, gastronomia tradicional.||||https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2196477|||
2331968|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2331968|PL|139|1951|2022|Altera a Lei nº 13.722 de 4 de outubro de 2018 – Lei Lucas, visando sua plena eficácia independente de ato regulamentar por parte do Poder Executivo.|2022-07-07T19:01||{'dataHora': '2022-08-22T18:54', 'sequencia': 15, 'siglaOrgao': 'CE', 'uriOrgao': 'https://dadosabertos.camara.leg.br/api/v2/orgaos/2009', 'uriUltimoRelator': None, 'regime': 'Ordinário (Art. 151, III, RICD)', 'descricaoTramitacao': 'Apensação', 'codTipoTramitacao': '106', 'descricaoSituacao': 'Tramitando em Conjunto', 'codSituacao': 925, 'despacho': 'Apensação desta proposição ao PL 3415/2021.', 'url': None, 'ambito': 'Protocolar', 'apreciacao': 'Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II'}|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2331968/autores|Projeto de Lei||Alteração, Lei Lucas, escola, educação básica, Rede pública de ensino, Rede particular de ensino, recreação infantil, obrigatoriedade, trabalhador capacitado, prestação de serviços, primeiros socorros, treinamento, profissional da educação.|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2301331|||https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2196478|||
2331982|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2331982|PL|139|1953|2022|Altera o artigo 142 da Lei 9.503 de 23 de setembro de 1997, para inserir o parágrafo único em sua redação e possibilitar a pessoa com carteira de habilitação emitida em Portugal como documento válido para condução veículos no território nacional.|2022-07-08T10:04||{'dataHora': '2022-08-01T20:18', 'sequencia': 14, 'siglaOrgao': 'CREDN', 'uriOrgao': 'https://dadosabertos.camara.leg.br/api/v2/orgaos/2018', 'uriUltimoRelator': None, 'regime': 'Ordinário (Art. 151, III, RICD)', 'descricaoTramitacao': 'Recebimento', 'codTipoTramitacao': '500', 'descricaoSituacao': 'Aguardando Designação de Relator', 'codSituacao': 907, 'despacho': 'Recebimento pela CREDN.', 'url': None, 'ambito': 'Regimental', 'apreciacao': 'Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II'}|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2331982/autores|Projeto de Lei||Alteração, Código de Trânsito Brasileiro, reconhecimento, habilitação, Portugal, condutor, veículo automotor, território nacional, princípio da reciprocidade.||||https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2196527|||
2332004|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2332004|PL|139|1954|2022|Dispõe sobre o tempo como bem de valor jurídico essencial para o exercício dos direitos da personalidade, devendo ser considerado para fins de reparação integral dos danos ao consumidor.|2022-07-08T11:54|https://dadosabertos.camara.leg.br/api/v2/orgaos/2004|{'dataHora': '2023-03-23T00:00', 'sequencia': 21, 'siglaOrgao': 'CDC', 'uriOrgao': 'https://dadosabertos.camara.leg.br/api/v2/orgaos/2004', 'uriUltimoRelator': 'https://dadosabertos.camara.leg.br/api/v2/deputados/141555', 'regime': 'Ordinário (Art. 151, III, RICD)', 'descricaoTramitacao': 'Abertura de Prazo', 'codTipoTramitacao': '350', 'descricaoSituacao': 'Aguardando Parecer', 'codSituacao': 915, 'despacho': 'Reabertura do Prazo para Emendas ao Projeto - Art. 166 do RICD (5 sessões a partir de 24/03/2023)', 'url': None, 'ambito': 'Regimental', 'apreciacao': 'Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II'}|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2332004/autores|Projeto de Lei||Relações de consumo, perda de tempo útil, consumidor, prática abusiva, diretrizes, reparação do dano, compensação, dano extrapatrimonial, indenização, defesa do consumidor.  _Critério, tempo de espera, atendimento ao consumidor.||||https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2196599|||
2332009|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2332009|PL|139|1955|2022|Dispõe sobre o Piso Salarial dos Vigilantes.|2022-07-08T12:29||"{'dataHora': '2023-03-28T17:58', 'sequencia': 15, 'siglaOrgao': 'MESA', 'uriOrgao': 'https://dadosabertos.camara.leg.br/api/v2/orgaos/4', 'uriUltimoRelator': None, 'regime': 'Ordinário (Art. 151, III, RICD)', 'descricaoTramitacao': 'Distribuição', 'codTipoTramitacao': '110', 'descricaoSituacao': 'Aguardando Designação de Relator', 'codSituacao': 907, 'despacho': 'Decisão da Presidência  de 28/03/2023, conforme o seguinte teor: ""Tendo em vista a edição da Resolução da Câmara dos Deputados n. 1/2023 [...], criando a Comissão de Trabalho e a Comissão de Administração e Serviço Público, revejo o despacho de distribuição aposto...""...""para o fim de determinar sua redistribuição à Comissão de Trabalho, em substituição à Comissão de Trabalho, de Administração e Serviço Público, extinta pela mesma Resolução."".', 'url': 'https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=22250793', 'ambito': 'Regimental', 'apreciacao': 'Proposição Sujeita à Apreciação Conclusiva pelas Comissões - Art. 24 II'}"|https://dadosabertos.camara.leg.br/api/v2/proposicoes/2332009/autores|Projeto de Lei||Alteração, Lei de Segurança Bancária, piso salarial, vigilante.||||https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2196606|||
